image,mask,issue,severity
ISIC_0036269.JPG,ISIC_0036269_A00_T2_S2_5b2bdb0d1165976fb48e66df.png,Mask touches image border,low
ISIC_0036270.JPG,ISIC_0036270_A00_T2_S2_5b2bdb101165976fb48e66e2.png,Mask touches image border,low
ISIC_0036270.JPG,ISIC_0036270_A03_T3_S1_5b30126811659747a0a00fe1.png,Mask touches image border,low
ISIC_0036270.JPG,ISIC_0036270_A08_T3_S1_5b2d3334116597169d551a4a.png,Mask touches image border,low
ISIC_0036275.JPG,ISIC_0036275_A00_T2_S1_5b2bdb141165976fb48e66eb.png,Mask touches image border,low
ISIC_0036276.JPG,ISIC_0036276_A08_T3_S1_5b2d30bb116597169d5519f5.png,Mask touches image border,low
ISIC_0036276.JPG,ISIC_0036276_A03_T3_S1_5b30061811659747a0a00f57.png,Mask touches image border,low
ISIC_0036277.JPG,ISIC_0036277_A00_T2_S1_5b2bdb161165976fb48e66f1.png,Mask touches image border,low
ISIC_0036277.JPG,ISIC_0036277_A03_T3_S1_5b3005ea11659747a0a00f51.png,Mask touches image border,low
ISIC_0036280.JPG,ISIC_0036280_A00_T2_S1_5b2bdb181165976fb48e66fa.png,Mask touches image border,low
ISIC_0036280.JPG,ISIC_0036280_A03_T3_S1_5b300dbc11659747a0a00fab.png,Mask touches image border,low
ISIC_0036284.JPG,ISIC_0036284_A08_T3_S1_5b2d314c116597169d551a0d.png,Mask touches image border,low
ISIC_0036286.JPG,ISIC_0036286_A00_T2_S1_5b2bdb1e1165976fb48e6709.png,Mask touches image border,low
ISIC_0036297.JPG,ISIC_0036297_A03_T3_S1_5b300ea811659747a0a00fb4.png,Mask touches image border,low
ISIC_0036297.JPG,ISIC_0036297_A00_T2_S1_5b2bdb2c1165976fb48e672a.png,Mask touches image border,low
ISIC_0036313.JPG,ISIC_0036313_A00_T2_S1_5b2bdb3b1165976fb48e6757.png,Mask touches image border,low
ISIC_0036318.JPG,ISIC_0036318_A00_T2_S1_5b2bdb3f1165976fb48e6760.png,Mask touches image border,low
ISIC_0036318.JPG,ISIC_0036318_A03_T3_S1_5b300d0b11659747a0a00f9f.png,Mask touches image border,low
ISIC_0036325.JPG,ISIC_0036325_A08_T3_S1_5b2d32e4116597169d551a41.png,Mask touches image border,low
ISIC_0036326.JPG,ISIC_0036326_A03_T3_S1_5b3005fd11659747a0a00f54.png,Mask touches image border,low
ISIC_0036332.JPG,ISIC_0036332_A00_T2_S2_5b2bdb4b1165976fb48e6781.png,Mask touches image border,low
ISIC_0036345.JPG,ISIC_0036345_A00_T2_S1_5b2bdb5a1165976fb48e67a2.png,Mask touches image border,low
